word,count
छुट्याइएको,1
टर्म),1
(लङ्ग,1
असुलिएको,1
लिएपछि,1
चाहेको,1
रेसियो,1
पाकिस्तानमा,1
श्रीलंकामा,1
८.८,1
छिमकी,1
लाग्ा,1
सुन्दा,1
रेसियो’,1
जीडीपी,1
टू,1
ट्याक्स,1
‘टोटल,1
सुध्रदैन,1
ग्राहस्थ,1
१३/१४,1
सक्नुपर्छ,1
उतार्न,1
हटाउनका,1
कोल्डस्टोरहरु,1
संरक्षित,1
पद्दति,1
कृषिजन्य,1
मान्छौं,1
गाउँकै,1
फार्मिङ,1
टुक्रा-टुक्रा,1
काटेर,1
मिनेटसम्मको,1
५/७,1
ट्रेनमा,1
स्पिड,1
क्षेत्रसँग,1
किसानले,1
मलमा,1
बिजनमा,1
बिउ,1
आत्मनिर्भर,1
खाद्यान्नमात्रै,1
"।
यसमा",1
"छदैछ,",1
कुराहरुमा,1
दिदैनौं,1
निकालियो,1
हाइड्रोजनबाट,1
विश्वविद्यालयमा,1
गर्नेतिर,1
"ग्याँस,",1
धनी,1
जलस्रोतमा,1
पर्यो,1
सोच्ने,1
टर्ममा,1
मिडियम,1
टर्मको,1
सर्ट,1
दिनसक्छ,1
तिर्नेलाई,1
धरै,1
"।
कसरी",1
बनाइदिने,1
पानीलाई,1
नमागी,1
तेस्रो-,1
कोटा,1
उनीहरुका,1
गएकालाई,1
योजनाहरु,1
प्रोत्साहनका,1
अवस्थातर्फ,1
कस्तो-कस्तो,1
"।
ती",1
तीनखाले,1
"तत्कालीन,",1
आइरहन्छ,1
"खोज्दैनौं,",1
सप्लाईका,1
डिमाण्ड,1
जबसम्म,1
सप्लाईको,1
डिमान्ड,1
ग्याप,1
यतातर्फ,1
पुग्दैन,1
पुग्दै,1
हिंडेन,1
हिंड्दै,1
नपुग्ला,1
बस्यो,1
बास,1
पुग्नका,1
यहाँबाट,1
तोक्न,1
तर्फ,1
"।
मलाई",1
"आशय,",1
प्रश्नको,1
"नदिन,",1
खटिरा,1
औषधी,1
एन्टिवायोटिक,1
सिटामोलले,1
"?
एकदमै,",1
खोजिएको,1
खुवाउनु,1
ज्वरोलाई,1
तपाईंकै,1
निक्षेपमा,1
मौज्दातलाई,1
"।
स्थानीय",1
थन्कियो,1
पारी,1
संचित,1
"निक्षेपहरु,",1
निक्षेपभन्दा,1
३१४,1
४९३,1
१७९,1
आउँथ्यो,1
"आउँछ,",1
डलरमात्रै,1
९.८८,1
१४७,1
इतिहासकै,1
पेमेन्ट,1
व्यालेन्स,1
यत्तिकै,1
माइक्रोइकनमिक,1
खर्चको,1
पुँजीगत,1
झारेको,1
अर्बमा,1
अर्बबाट,1
अघिमात्रै,1
"।
वित्तको",1
छर्लङ्ग,1
केलाएर,1
"क्षेत्र,",1
फिसकल,1
देख्छु,1
कारणहरु,1
"।
यस्तै,",1
कहिलेकाहिं,1
डाक्टरहरुले,1
"?
तरलताको",1
आउनुका,1
देखिइरहेको,1
कोरोनालगत्तै,1
गाह्रै,1
दिइरहनु,1
स-साना,1
कर्जाहरुको,1
साना-साना,1
"?
विकास",1
लिनै,1
दिनै,1
"।
स्वीकृत",1
भोगिरहेका,1
तथ्यांकहरु,1
२३.९१,1
२२.६७,1
सम्पत्ति),1
(तरल,1
एसेस्ट,1
लिक्यूड,1
कम्फरटेबल,1
८७.८०,1
८९.९५,1
रेसियो),1
(सीडी,1
कर्जा-निक्षेप,1
"?
चालु",1
":
बैंकिङ",1
अंश,1
कुराकानीको,1
"अवस्था,",1
"।
पोखरेलसँग",1
बनाउनतिर,1
आउनै,1
"।
‘अर्थतन्त्रलाई",1
प्रद्युम्न,1
एसोसिएसनका,1
न्युन,1
अत्यन्तै,1
उस्तै,1
(तरलता),1
"१८:०८

























५",1
"हेर्नुस




























Comments











‘अर्थतन्त्र",1
डोको,1
"खुसी






दुःखी






अचम्मित






उत्साहित






आक्रोशित",1
"।’






























लघुकथा
साहित्य",1
सुन्नु,1
वचन,1
तिम्ले,1
"भने–
‘लक्ष्मी,",1
बगाउँदै,1
आँशु,1
तरर,1
पत्नीको,1
टाँगिएको,1
भित्तामा,1
"सुनेपछि,",1
छोराबुहारीको,1
"।
कोठाबाट",1
जङ्गियो,1
रविन,1
तिमीलाई,1
नबोल,1
"।
‘सुष्मा",1
बस्नै,1
ससुरासँग,1
राँडो,1
नभाका,1
स्वास्नी,1
राँडी,1
थाली,1
फत्फताउन,1
"!’
सुष्मा",1
सोधेर,1
‘तिमीले,1
भन्यो–,1
"?’
रविनले",1
हेरूँ,1
पड्काई,1
छुट्यो,1
भाउन्न,1
"!
सुष्मालाई",1
नसके,1
दुखेको,1
नसुनेकी,1
तिमीले,1
सुष्मालाई,1
निस्कियो,1
कोठाबाट,1
नमिठो,1
रविनलाई,1
सुनेर,1
"।
बुवाको",1
मनै,1
घाउभन्दा,1
नसुने,1
सुनेको,1
बोलाएँ,1
बुहारीलाई,1
सकिनँ,1
रैछ,1
सोंच,1
बुहारीमा,1
मान्छिन्,1
धक,1
छेउमै,1
बुहारी,1
पाउँदैनस्,1
तँ,1
बाबु,1
"।
किन",1
बिसन्चो,1
सन्चै,1
छोरालाई,1
खोल्छन्,1
"?
बुवाले",1
क्या,1
हजुरलाई,1
"बुवा,",1
सोध्छ,1
बालाई,1
"।
उसले",1
ढल्किरहेका,1
बा,1
पस्छ,1
बाको,1
मौन,1
"।
रविन",1
सन्की,1
सक्दिनँ,1
"!’
‘म",1
भा,1
"ससुरा,",1
"?
‘होइन",1
सोध्नु,1
पो,1
जान्नुँ,1
"।
सुष्माले",1
सोध्यो,1
निन्याउरो,1
मुखै,1
भएछ,1
"सुष्मा,",1
१८:०३,1
"प्रभा,",1
"0Comments






















आचार्य",1
"हेर्नुस




























Comments











लघुकथा",1
फिचर्स,1
"१४,",1
आइफोन,1
"कीर्तिमान,",1
"अनिश्चित,",1
प्रडक्टहरू,1
"इतिहास,",1
रच्यो,1
कुक,1
"।
–एजेन्सी






























एप्पल
टिम",1
होल्डरहरुको,1
"।
स्मरण",1
लगानीकर्ताहरुलाई,1
विरुद्धमा,1
तलबभत्ता,1
सिइयोको,1
सर्भिसेसले,1
शेयरहोल्डर,1
इन्स्टिच्युसनल,1
परामर्शदातृ,1
आलोचित,1
अस्वभाविक,1
तल्लो,1
त्यहाँको,1
कित्ता,1
९८७,1
३३,1
नियमानुसार,1
एप्पललाई,1
"।
त्यसबाहेक",1
पारे,1
गरेबापत,1
वित्तिय,1
बुझे,1
आकासिएको,1
बितेको,1
"।
हो,",1
कुरै,1
चानचुने,1
एकमात्र,1
विश्वकै,1
"?
३०",1
पार्दछन्,1
"भत्ता,",1
"तलब,",1
मूल्यवान,1
"१०:१७

























काठमाडौं",1
"हेर्नुस




























Comments











एप्पल",1
मृत,1
झुण्डिएको,1
"समाचार

नगरकोटमा",1
जर्मन,1
खोजिरहेको,1
"।






























युक्रेन",1
रुसबीचको,1
युक्रेन,1
लगाइरहेका,1
रुसमाथि,1
पुन:,1
पक्षबीचको,1
उल्लंघन,1
युद्धविरामको,1
बेला-बेला,1
पक्षले,1
सम्झौतापछि,1
मिन्स्क,1
युद्धरत,1
विद्रोहीहरू,1
डोनबास,1
दोष,1
गोलाबारीका,1
लुहान्स्का,1
स्टानित्सिया,1
किन्डरगार्टेनका,1
गोलाबारीमा,1
हिजोसमेत,1
प्रहार,1
तोप,1
मोर्टार,1
कैयौ,1
पक्षबाट,1
लुहान्स्क,1
पेट्रिभ्स्के,1
डोनेट्स्क,1
स्वघोषित,1
एकअर्कामाथि,1
"।
रुसले",1
उत्रिएका,1
निशाना,1
गोलाबारीसँगै,1
१७:१७,1
"हेर्नुस




























Comments











पूर्वी",1
कीर्तिपुरमा,1
कुटपिट,1
"सुन
नेपाल",1
"।






























अपराध
नक्कली",1
महाराजगबाट,1
बृत्त,1
महानगरीय,1
लिई,1
उनीमाथि,1
समक्ष,1
सिक्री,1
तोलाको,1
(१/१),1
एक/एक,1
सुनचाँदी,1
ओम,1
बिश्वकर्माले,1
बिनोद,1
सातदोबाटोस्थित,1
सवारीचालक,1
"सिक्री,",1
साथबाट,1
खटिएको,1
प्रभाग,1
महानगरी,1
सूचनाको,1
"।
विशेष",1
गुप्ता,1
पङ्कज,1
कल्याणपुर,1
सिराहा,1
युवकलाई,1
"२०:२५

























६",1
गिरी,1
निरीक्षक,1
लुकी’,1
‘लुकी,1
राईको,1
धिरज,1
कार्यकाललाई,1
सर्‍यो,1
अधिवेशन,1
शिष्टाचार,1
राजदूतको,1
भुसालसँग,1
ऊर्जामन्त्री,1
"लहिरी
स्वास्थ्य",1
"।






























ओएसए
बप्पी",1
ह्रास,1
"नसक्नु
यौन",1
"आउनु
समन्वय",1
"हुनु
चिड्चिडापन",1
"नसक्नु
स्मरणशक्ति",1
"दुख्नु
ध्यान",1
"लाग्नु
टाउको",1
"लक्षण
अनिंदो",1
"उठ्नु
ननिंदाएको",1
"हुनु
निद्राबाट",1
"पल्टिनु
शरीरलाई",1
हल्लिनु,1
"लाग्नु
बारम्बार",1
"हुनु
घाँटी",1
फेर्न,1
रोकिनु,1
"घुर्नु
सास",1
"लक्षण
सुत्दा",1
सुत्दा,1
"।
ओएसएका",1
गर्नेमा,1
मद्यपान,1
धुम्रपान,1
"बिरामी,",1
डायबिटिजका,1
सिन्ड्रोमको,1
डाउन्स,1
गाला,1
मोटापनको,1
"पुरुष,",1
मध्य,1
फाउन्डेसनका,1
"?
ब्रिटिश",1
"।
कसलाई",1
ज्यानसमेत,1
अनिंदो,1
रातमा,1
सयौं,1
लिइसकेको,1
ओएसएले,1
धेरैलाई,1
पाई,1
रोकिंदा,1
"।
सास",1
समयपछि,1
निदाउँछ,1
पल्टिंदा,1
"हल्लिंदा,",1
गहिरो,1
गरिदिने,1
मस्तिष्कले,1
"असर
यो",1
सेकेन्डभन्दा,1
"।
१०",1
फोक्सोमा,1
मांसपेसीमा,1
घाँटीमा,1
"?
बीएलएफका",1
"हुनु
के",1
"समस्या
अपनोस",1
निन्द्रामा,1
"रुकावट
स्लीप",1
श्वासनलीमा,1
"रुप
अब्सट्रक्टिभ",1
हुनसक्छ,1
वयोवृद्ध,1
"।
फाउन्डेसनका",1
साससँग,1
(बीएलएफ)का,1
फाउन्डेसन,1
"?
बेलायतको",1
धेरैपटक,1
गुज्रिरहेका,1
ओएसएबाट,1
भाइरसबाट,1
ल्याइयो,1
फेब्रुअरीमा,1
दिनदेखि,1
मुटुमा,1
एपनिया),1
(अब्सट्रक्टिभ,1
लहिरी,1
"।
‘बप्पी",1
मृत्युपछि,1
दीपक,1
अस्पतालका,1
मिनेटमा,1
४५,1
बजेर,1
क्रिटिकेयर,1
मुम्बईको,1
लहिरीले,1
(ओएसए),1
निन्द्रासँग,1
चिकित्सकहरुले,1
६९,1
लहिरीको,1
लहरी,1
"१३:०८
















भारतीय",1
"हेर्नुस




























Comments











बप्पी",1
आयोगमा,1
"समाचार

निर्वाचन",1
बेइमानीपूर्ण,1
"आक्रोश,",1
पुटिनको,1
दाबीप्रति,1
खोपबाट,1
"।






























एचआईभी",1
पुगेकाले,1
गरिँदै,1
शिक्षाका,1
पोषण,1
वर्षमुनिका,1
भूमिकाकै,1
"।
सरकारी",1
चलाइरहेका,1
गैरसरकारी,1
अन्तरराष्ट्रिय,1
विनियोजन,1
सङ्घीय,1
"।
प्रदेशको",1
चाहेजस्तो,1
छुट्याए,1
स्विकार्दै,1
गर्भवतीको,1
हटाउने,1
भेदभाव,1
"परामर्श,",1
"वितरण,",1
आफूहरूले,1
महेश्वर,1
निर्देशनालयका,1
बागमतीका,1
संक्रमणका,1
कपी/मिली,1
नसर्नका,1
डिडियाका,1
संक्रमितविरुद्धको,1
चलाएजस्तै,1
छुवाछूतविरुद्धको,1
कायमै,1
गाउँघरतिर,1
घटे,1
"।
शहरमा",1
शल्यक्रियाको,1
ठूलठूला,1
सङ्घर्ष,1
बाँच्नका,1
भएकाहरूलाई,1
रोगसमेत,1
मधुमेहजस्ता,1
"सी,",1
"बी,",1
हेपाटाइटिस,1
संक्रमणसँगै,1
नगराए,1
हामीमाथि,1
‘राज्यबाट,1
नदिएर,1
दीर्घरोगीको,1
सङ्गठनले,1
दीर्घरोगीलाई,1
राजेश,1
महासङ्घका,1
"।’
राष्ट्रिय",1
पाँच/छ,1
‘कोहीलाई,1
"आउँछन्’,",1
तीनचार,1
‘कोही,1
दिन्छौँ,1
"।
मधुमेह,",1
चार/पाँच,1
‘विस्तारै,1
"गर्छन्’,",1
कराउने,1
रुने,1
"आत्तिने,",1
‘संक्रमित,1
सामान्यावस्थामा,1
परामर्शबाट,1
अर्यालले,1
सृष्टि,1
"।
भक्तपुरस्थित",1
कपी/मिली),1
(१०००,1
प्रतिशतलाई,1
रोगको,1
प्रतिशतमा,1
संक्रमितमध्ये,1
अवधिसम्म,1
अन्त्यसँगै,1
२०३०,1
"विभेद
सरकारले",1
"।
लक्ष्य",1
खानु,1
नियमितरूपमा,1
सर्ने,1
गरेअनुसार,1
स्वास्थ्यकर्मीले,1
साह,1
"।
डा",1
वर्षौंवर्ष,1
संक्रमितपछि,1
व्यक्तिमा,1
लड्न,1
"।’
एचआइभीले",1
रोगबाट,1
झाडापखाला,1
"निमोनिया,",1
"क्षयरोग,",1
गर्नाले,1
नियमितरुपमा,1
जीवनभर,1
‘संक्रमितले,1
सेवनले,1
उपलब्धताले,1
"।
‘औषधिको",1
रिटोनाभिरलगायत,1
"लोपिनाभिर,",1
"नेभिरापिन,",1
"इमिट्रिसिटाबिन,",1
"इफाभिरेन्ज,",1
"जाइडोभुडिन,",1
"टेनोफोभिर,",1
"डोलुटेग्राभिर,",1
"लामिभुडिन,",1
साहले,1
पवन,1
सुपरिटेन्डेन्ट,1
वरिष्ठ,1
शाखाका,1
"।
केन्द्रका",1
लड्नसक्ने,1
संक्रमणसँग,1
तीनदेखि,1
"।
भाइरोलोजिकलअन्तर्गत",1
अन्यले,1
एचआइभीसँग,1
"खुवाइन्छ,",1
दोस्रोअन्तर्गत,1
गरिँदैन,1
आजभोलि,1
भाइरोलोजिकल,1
इमिनोलोमिल,1
"रोकथाम
संक्रमितको",1
"।
औषधि",1
आफूहरूलाई,1
सक्छौँ,1
आफूहरूका,1
आफैँ,1
दिइरहेका,1
युवतीले,1
"थियौं,",1
"।
‘सरकारले",1
खुलाएरै,1
बनिसकेको,1
मधुमेह,1
त्रासको,1
पहिलाको,1
ल्याउनुपर्नेमा,1
पढे–लेखेको,1
आयआर्जन,1
युवालाई,1
पोषणको,1
ठान्छिन्,1
ल्याइदिएमा,1
बुझिराखे,1
जीवनलाई,1
"।’
यसरी",1
जानुपर्दैन,1
डिप्रेसनमा,1
भइन्छ,1
खायौँ,1
‘तर,1
"गर्छन्,",1
इफेक्ट,1
जिन्दगीभरि,1
‘मधुमेह,1
"।’
नियमित",1
बिताइरहेकी,1
जिन्दगी,1
खाइरहेकाले,1
पाएँ,1
"साथ,",1
‘परिवारको,1
"मानेनौँ,’",1
घरपरिवारमा,1
हुनुहुन्थ्यो,1
बुवाआमा,1
आइपुग्नमा,1
बीचबाट,1
अप्ठ्याराका,1
"।’
यस्तो",1
निलिदिएँ,1
विनापानी,1
कतिपल्ट,1
भन्दैनथे,1
भन्थेँ,1
साथीलाई,1
"भन्थे,’",1
केको,1
साथीहरूले,1
बिहानको,1
‘बिहान,1
खानुपर्दा,1
पढ्दासम्म,1
गराएपछि,1
साथीसँग,1
पढ्दा,1
पढेकी,1
छात्रावासमा,1
बालबालिकासँग,1
विद्यालयमा,1
खुलिनन्,1
साथीसँगीसित,1
पढ्नका,1
एचआइभीबारे,1
आफैँलाई,1
आफैँले,1
लागेन,1
विश्वासै,1
‘सुरुमा,1
थालेकी,1
"।
संक्रमण",1
जन्मिएकाले,1
दाइ-दिदी,1
बुबाआमालाई,1
जन्मेकी,1
बुवाआमाबाट,1
जन्मिँदै,1
गरिरहेकी,1
अर्की,1
बालुवाटारमा,1
"भूमिका
ती",1
"।’
सरकारको",1
नभएकालाई,1
‘त्यस्ता,1
"गर्छन्,’",1
परामर्शका,1
नलागेर,1
उदाहरणसमेत,1
पतिलाई,1
श्रीमतीले,1
"।
नवविवाहित",1
विनाहिच्चकिचाउट,1
खाएर,1
‘एचआइभी,1
"थिए,’",1
लुकीलुकी,1
मानेर,1
गर्नेसम्मका,1
कर्मचारीदेखि,1
अधिकारीका,1
मञ्जु,1
वृद्धवृद्धासम्म,1
हुनेदेखि,1
जन्मजात,1
गराउनेमा,1
"गर्नेसम्म
एचआइभीको",1
"।
कर्मचारीदेखि",1
१८५,1
एआरभी,1
औषधोपचारका,1
५०/६०,1
सरुवा,1
ट्रपिकल,1
शुक्रराज,1
(एआरटी),1
एन्टिरेट्रोभाइरल,1
जहाँका,1
२१५,1
०.१३,1
संक्रमणावस्था,1
मानिसमा,1
२६८,1
८९५,1
"१३७,",1
४९,1
(४६,1
९८६,1
३१४(५४,1
"।
तीमध्ये",1
आइपुग्दा,1
कामदारमा,1
१९८८,1
महामारी’,1
‘केन्द्रिकृत,1
"।
विश्वमा",1
५३४,1
६३८,1
"७१५,",1
"७५,",1
रावलका,1
"।
तथ्याङ्क",1
२२४,1
सुदूरपश्चिम,1
"५११,",1
"५६५,",1
मधेशमा,1
नं,1
२११,1
वीरवहादुर,1
प्रदेशभन्दा,1
प्रदेशका,1
थपिएकामध्ये,1
६७१,1
१११,1
"१३,",1
"२९८,",1
"४१६,",1
५७९,1
६८९,1
थपिइरहेका,1
बर्सेनि,1
"वृद्धि
नेपालमा",1
"।’
बर्सेनि",1
छाएको,1
निराशा,1
नभएकाले,1
‘त्यस्तो,1
स्वरोजगारमुखी,1
शिक्षादेखि,1
‘सरकारले,1
अर्कातिर,1
"।’
एकातिर",1
धारणामा,1
परिवर्तनले,1
"‘तर,",1
"हेर्थे’,",1
अवस्थालाई,1
व्यवहारका,1
दृष्टिकोण,1
दोषपूर्ण,1
"।
समाजको",1
श्रीमती,1
प्रेमसम्बन्ध,1
निस्केपछि,1
‘सुधार,1
"बसेँ’,",1
छ/सात,1
दुर्व्यसनी,1
छोरीसमेत,1
प्रेमविवाह,1
"सरकार
ती",1
"।
समाज",1
प्रतिमिलिमिटर,1
एआरटीले,1
प्रतिमिलिभन्दा,1
कपी,1
झर्छ,1
थाल्छ,1
प्रतिकार,1
शरीरले,1
"।
संक्रमणलगत्तै",1
"लोड,",1
अरूमा,1
सङ्ख्या,1
मानिससरह,1
२०११,1
पराजित,1
सेवनबाट,1
सन्त्रास्त,1
आममान्छेजस्तै,1
जञ्जालबाट,1
कुराको,1
एड्ससम्बन्धी,1
"लोड
एचआइभी",1
"।
भाइरल",1
बाच्दिनँ,1
‘त्यतिबेला,1
"थिएन,’",1
वर्षअगाडि,1
‘१५,1
मारे,1
जिन्दगीका,1
"।
आफूलाई",1
जनसङ्ख्यामा,1
सर्नसक्ने,1
यौनसम्पर्कका,1
महिला-पुरुषबीच,1
यौनकर्मीमा,1
लागूपदार्थ,1
कैदीबन्दी,1
"लिङ्गी,",1
तिनका,1
यौनकर्मी,1
लिनेलगायत,1
उनीजस्ता,1
सुई,1
साथीभाइसँग,1
फसेका,1
कुलतमा,1
लागूऔषधको,1
एचआइभीबाट,1
"१३:३८

























५",1
"Comments











विवाहयोग्य",1
बेपत्ता,1
१३४,1
"पुग्यो,",1
गुमाउनेको,1
बाढी-पहिरो,1
"समाचार

ब्राजिलको",1
"समाचार

राप्ती",1
पन्त,1
सुटिङमा,1
गिजर,1
यम,1
गहनामा,1
सुनका,1
हिँड्न,1
जीवनशैलीले,1
असन्तुलित,1
नसा,1
जीवनशैली,1
"।






























जीवनशैली
भरिया
भारी",1
साह्रै,1
ओकालो,1
घुसाको,1
मकरीकोट,1
नपुग्ने,1
वर्षभरि,1
अन्नबालीले,1
खेतमा,1
ठगुन्ना,1
गम्फा,1
"।’
भारी",1
बोक्नैपर्छ,1
खाद्यान्नको,1
"पुग्दैन,",1
उत्पादनले,1
खेतबारीकै,1
"सकिंदैन,",1
चलाउन,1
‘भारी,1
"फर्किहाल्छौं,",1
तीन/चार,1
बोक्नुपर्ने,1
छाडेरसमेत,1
बालकलाई,1
दूधे,1
"।
‘कहिलेकाहीं",1
बताइन्,1
किलोसम्मको,1
रेनुका,1
ढुवानी,1
खच्चडमार्फत,1
अपिहिमालमा,1
खाद्यान्नलगायतका,1
"सिमेन्ट,",1
कमाइ,1
भारीबाट,1
दुई/तीन,1
‘दैनिक,1
"?,’",1
व्यहोर्नु,1
केबाट,1
पढाइलगायतको,1
छोराछोरीको,1
खर्चदेखि,1
बोकेन,1
"।
‘भारी",1
बाहिरका,1
जोखिमपूर्ण,1
बोक्दैनन्,1
भारीको,1
ढुवानीमा,1
निर्माणदेखि,1
नपुग्दा,1
मकरीगाड,1
गाउँपालिकाको,1
खण्डेश्वरी,1
विटुले-पारिबगर,1
नजोडिएको,1
बोक्नुपरेको,1
‘श्रीमान्-श्रीमती,1
उनीसँगै,1
धीरेन्द्रसिंह,1
"।
श्रीमान्",1
घुसालगायतका,1
"खण्डेश्वरी,",1
स्थानीयदेखि,1
सरिया,1
जस्तापाताजस्ता,1
"सरिया,",1
नपुगेकै,1
सौगन्नाकी,1
गाउँपालिका-५,1
दार्चुलाको,1
दार्चुला,1
"१३:०१
















प्रतीकात्मक",1
"हेर्नुस




























Comments











भारी",1
"।























पिसिए",1
थप्छन्,1
छु’,1
स्विकार्य,1
हारजीतदुवै,1
"चढ्दैछु,",1
लागिमञ्चमा,1
जितकै,1
तन्दुरस्तीआवश्यक,1
शारिरीक,1
‘स्वास्थ्यको,1
समाजसेवामा,1
आपुनके,1
भोक्सिङ,1
"।
पर्वत",1
प्रस्तुत,1
कौशल,1
लगायतमा,1
स्पेन,1
५०औ,1
"च्याम्पियनसिप,",1
४८औ,1
धर्मश्री,1
१२औ,1
हिमालय,1
४औ,1
"रनरअप,",1
जनाईसकेका,1
सहभागीता,1
बढि,1
"।
दर्जन",1
बडिबिल्डिङमा,1
बक्सिङका,1
थाई,1
बाटै,1
ठानेको,1
भाग्यशाली,1
आफुलाई,1
पाएकोमा,1
बढाउँने,1
पदकका,1
मञ्चमा,1
उमेरगत,1
करियरकै,1
ब्यस्तआपुन,1
प्रशिक्षणमा,1
"।
दैनिक",1
जनाउने,1
मलेसिया,1
"ताईवान,",1
"चीन,",1
"प्रतियोगितामााहङकङ,",1
बर्षपछि,1
कहरका,1
अन्तर्गतका,1
क्याटोगोरी,1
७५–८०,1
वे,1
कैलन,1
तारिकका,1
यहि,1
(भोटे),1
बिल्डिङ,1
बडि,1
पिसिए,1
"१५:०५

























हङकङमा",1
"रोक्का,",1
"0Comments






















अनोज",1
"हेर्नुस




























0Comments











पिसिए",1
"।






















महिनावारी",1
प्रक्रियाले,1
छोड्ने,1
खुम्च्याउने,1
मलद्वारलाई,1
अश्विनी,1
अर्काे,1
नमस्कार,1
सूर्य,1
अनुलोम–बिलोम,1
"कपालभाँती,",1
नरोकिँदासम्म,1
रक्तस्राब,1
रक्तस्राव,1
कपालभाती,1
४÷५,1
"दुख्ने,",1
पेट,1
योगबाट,1
"योग
कतिपय",1
"।
महिनावारीको",1
प्राणायामबाहेक,1
बिलोम,1
३÷४,1
"?
सुत्केरी",1
"।
सुत्केरी",1
दुवैको,1
प्राणायामले,1
अनुलोम-विलोम,1
आधा–आधा,1
भएसम्म,1
फुर्सद,1
डेलिभरीलाई,1
नर्भल,1
प्राणायमले,1
वाक,1
मर्निङ,1
"?
गर्भावस्थामा",1
चक्रासन,1
उफ्रिने,1
गर्भावस्थाको,1
"।
सामान्यतया,",1
गर्भवतीले,1
प्रशिक्षक,1
गल्तीले,1
प्रशिक्षकको,1
विलोम,1
भस्त्रिका,1
व्यायामसँगै,1
व्यायामहरु,1
लिंग,1
"उमेर,",1
दिइन्छ,1
महिलालाई,1
रहेकी,1
"।
योग",1
खनाल,1
लोकनाथ,1
गुरु,1
योगपीठका,1
पतञ्जलि,1
योगासन्,1
लाभदायक,1
अत्यन्त,1
"जबकि,",1
मानिँदैन,1
सबैकिसिमका,1
सवै,1
तन्दुरुस्तीको,1
दीर्घजीवन,1
योगले,1
गर्नुभन्दा,1
सर्वाेत्तम,1
जीवनको,1
निरोगी,1
१२:४३,1
"0Comments











गर्भावस्थामा",1
झाओबीच,1
उपमन्त्री,1
पुन,1
एनपीआईमा,1
इन्स्योरेन्स,1
लाइफ,1
सन,1
कथाले,1
‘कठपुतली’का,1
लम्बिने,1
मोटाएको,1
११४५,1
"उजुरी,",1
प्रहरीविरुद्ध,1
३६७,1
"। 






















किटो",1
संस्कारमा,1
पाचन,1
भिन्नभिन्न,1
हिमाली,1
भेग,1
ढालेर,1
हावापानीमा,1
सुहाउँदो,1
युरोपबाट,1
डाइटको,1
पैदा,1
असन्तुलन,1
नलिने,1
कार्बाेहाइडयुक्त,1
अध्ययनविना,1
कार्बाेहाइड्रेट,1
लिँदा,1
मार्छ,1
फ्याटले,1
फ्याटको,1
कार्बाेहाइड्रेडको,1
डाइटमा,1
प्रक्रियालाई,1
किटोसिस,1
डाइटले,1
खान्न,1
खाँदै,1
त्याग,1
कटौंती,1
पदार्थहरु,1
मिनेरल,1
"भिटामिन,",1
गल्ती,1
नखाने,1
"नखाने,",1
मान्छेले,1
जीवनशैलीमा,1
तौलको,1
दुवैमा,1
निवारणको,1
"।
कसैलाई",1
सिक्नुहोस्,1
अँग्रेजी,1
घटाउँछौं,1
पु¥याउँदैन,1
शरीरलाई,1
वाटर,1
हल्ला,1
":
१५",1
महर्जन,1
सञ्जय,1
आहारका,1
यसैले,1
सुधार्न,1
पाचनतन्त्र,1
कार्बोहाइड्रेटले,1
पोषणविद,1
जल,1
"कार्बन,",1
कार्बनिक,1
"।
कार्बोहाइड्रेट",1
प्राथमिक,1
उत्तिनै,1
बोसो,1
खानेकुुरा,1
कार्बोहाइड्रेटयुक्त,1
छाकबाट,1
कार्बोहाइड्रेटलाई,1
"?
धेरैजसोले",1
सार्ने,1
डाइटलाई,1
दिनसम्ममा,1
हप्तादेखि,1
मौकामा,1
निम्तिने,1
दीर्घरोगको,1
अभावका,1
कमजोरीका,1
"१३:२५

























जीवनशैलीगत",1
"हेर्नुस




























0Comments











१५",1
छाप्‍ने,1
पुस्तक,1
"साहित्य

पहिलो",1
मारिए,1
विद्रोही,1
हुथी,1
नेतृत्वको,1
अरेबिया,1
"समाचार

यमनमा",1
बालबिलालकालाई,1
"समाचार

जुम्लाका",1
वैष्णोदेवी,1
"?


नयाँ",1
"साहलाई


किन",1
"स्टोरी



बीबीसी",1
"क्रेज’








फिटनेस



१५",1
पहिरनको,1
‘चाडपर्वमा,1
फेसन,1
"लहर











धेरै",1
सचिवालय,1
खोले’,1
मिनेटपछि,1
४-५,1
‘मनिषले,1
जुक्ति,1
तस्करको,1
छल्न सुन,1
परिसूचक,1
अंकले,1
बार,1
रोकिन्न,1
नहुँदासम्म,1
अल्पकालीन,1
बतासलाई,1
धर्मशालामा,1
"छाप
तिलकपोखरी",1
"।






























ओढार
किराती",1
गाँसिएको,1
साइनो,1
मित्रताको,1
"सम्बन्ध,",1
त्रिदेशीय,1
पैलाएको,1
"समाज,",1
"समुदाय,",1
"।
यसले",1
अस्तित्वसँग,1
किंवदन्ती,1
वर्षअघिको,1
इतिहासविद्हरूको,1
पुग्छ,1
बनावटको,1
सिंगो,1
किंवदन्तीले,1
हुनुपर्दैन,1
खोजीको,1
दिएनौं,1
समुदायका,1
सिमाङघाट-कुमाङघाटमा,1
गाँसिन,1
कता,1
खोतलेनौं,1
किरातवंशको,1
केलाएनौं,1
साइनोलाई,1
उत्थानको,1
किंवदन्तीको,1
रमायौं,1
किंवदन्तीमा,1
मनायौं,1
